test_flag,webflow_id,session_id,page_num,page_name,time_spent,completed_order_flag
pre_test,A,101994,1,order_details,5.577625150299298,0
pre_test,A,101994,2,payment,2.846663808697895,0
pre_test,A,101995,1,order_details,5.518174199720997,0
pre_test,A,101995,2,payment,1.0247552447833344,0
pre_test,A,101995,3,confirmation,0,1
pre_test,A,101996,1,order_details,4.975806589017531,0
pre_test,A,101997,1,order_details,2.686646109338752,0
pre_test,A,101998,1,order_details,3.7570276472723574,0
pre_test,A,101998,2,payment,2.85307461479785,0
pre_test,A,101999,1,order_details,4.2620714828552755,0
pre_test,A,102e3,1,order_details,2.4010125776962905,0
pre_test,A,102e3,2,payment,0.9671772479483975,0
pre_test,A,102e3,3,confirmation,0,1
pre_test,A,102001,1,order_details,3.74219278893628,0
pre_test,A,102001,2,payment,1.3113021054549416,0
pre_test,A,102001,3,confirmation,0,1
pre_test,A,102002,1,order_details,1.778589875999693,0
pre_test,A,102003,1,order_details,3.6996172004016987,0
pre_test,A,102004,1,order_details,3.1696669370840307,0
pre_test,A,102004,2,payment,1.0208319976684803,0
pre_test,A,102005,1,order_details,5.6184083893108765,0
pre_test,A,102005,2,payment,2.182199392705409,0
pre_test,A,102005,3,confirmation,0,1
pre_test,A,102006,1,order_details,2.225107623901648,0
pre_test,A,102007,1,order_details,3.8771518918070718,0
pre_test,A,102008,1,order_details,1.957863961594485,0
pre_test,A,102008,2,payment,0.006441457902039094,0
pre_test,A,102009,1,order_details,3.717404284176248,0
pre_test,A,102009,2,payment,1.781890641706554,0
pre_test,A,102010,1,order_details,4.674870761685597,0
pre_test,A,102010,2,payment,0.029374134259046558,0
pre_test,A,102011,1,order_details,5.871797566152181,0
pre_test,A,102011,2,payment,1.2973999063394066,0
pre_test,A,102011,3,confirmation,0,1
pre_test,A,102012,1,order_details,4.997996404932743,0
pre_test,A,102013,1,order_details,2.939721989831078,0
pre_test,A,102013,2,payment,0.837719111025498,0
pre_test,A,102013,3,confirmation,0,1
pre_test,A,102014,1,order_details,3.7036018913188955,0
pre_test,A,102015,1,order_details,5.2787151449522245,0
pre_test,A,102016,1,order_details,2.845924507928954,0
pre_test,A,102017,1,order_details,0.4724005085740264,0
pre_test,A,102018,1,order_details,3.53439491597747,0
pre_test,A,102019,1,order_details,3.4804886381124716,0
pre_test,A,102019,2,payment,0.8870881431623074,0
pre_test,A,102020,1,order_details,4.500181537703224,0
pre_test,A,102021,1,order_details,1.9910702690537758,0
pre_test,A,102021,2,payment,2.4505387341612117,0
pre_test,A,102021,3,confirmation,0,1
pre_test,A,102022,1,order_details,2.451942980511803,0
pre_test,A,102023,1,order_details,3.7368970985112915,0
pre_test,A,102024,1,order_details,3.1538876212804934,0
pre_test,A,102024,2,payment,1.5819087253444302,0
pre_test,A,102025,1,order_details,1.0771001647414034,0
pre_test,A,102025,2,payment,1.83870456311003,0
pre_test,A,102026,1,order_details,3.8224612760546304,0
pre_test,A,102027,1,order_details,1.7186383168500483,0
pre_test,A,102028,1,order_details,3.397103904690957,0
pre_test,A,102028,2,payment,0.3024631825558759,0
pre_test,A,102028,3,confirmation,0,1
pre_test,A,102029,1,order_details,2.0698860683449216,0
pre_test,A,102029,2,payment,2.674927094880229,0
pre_test,A,102030,1,order_details,4.039799149636592,0
pre_test,A,102030,2,payment,2.106076277820418,0
pre_test,A,102031,1,order_details,4.753494093763358,0
pre_test,A,102032,1,order_details,0.7565329416606814,0
pre_test,A,102033,1,order_details,2.338196836268426,0
pre_test,A,102034,1,order_details,1.2173580456832163,0
pre_test,A,102034,2,payment,0.9290649202336767,0
pre_test,A,102035,1,order_details,2.6428780625001798,0
pre_test,A,102036,1,order_details,2.758001457683155,0
pre_test,A,102037,1,order_details,2.109425537441499,0
pre_test,A,102038,1,order_details,0.5598286351493704,0
pre_test,A,102039,1,order_details,5.94010046738814,0
pre_test,A,102039,2,payment,2.545126159459528,0
pre_test,A,102040,1,order_details,5.187855502545466,0
pre_test,A,102041,1,order_details,3.240478383819711,0
pre_test,A,102041,2,payment,0.8265469571752873,0
pre_test,A,102042,1,order_details,5.763904632711309,0
pre_test,A,102042,2,payment,2.64369342841397,0
pre_test,A,102043,1,order_details,1.3993211121362656,0
pre_test,A,102044,1,order_details,3.5106954887809043,0
pre_test,A,102045,1,order_details,4.601665475534067,0
pre_test,A,102046,1,order_details,3.0476203210014745,0
pre_test,A,102047,1,order_details,1.0839640747137653,0
pre_test,A,102047,2,payment,1.2201868329079275,0
pre_test,A,102048,1,order_details,3.8171601922748923,0
pre_test,A,102048,2,payment,1.9609823571472853,0
pre_test,A,102049,1,order_details,1.4271181580136045,0
pre_test,A,102049,2,payment,2.0245742143587977,0
pre_test,A,102050,1,order_details,5.872291395514573,0
pre_test,A,102050,2,payment,1.4954882264313363,0
pre_test,A,102051,1,order_details,4.993278478811886,0
pre_test,A,102052,1,order_details,4.316694480905841,0
pre_test,A,102052,2,payment,2.2004178396807497,0
pre_test,A,102053,1,order_details,3.981200374067461,0
pre_test,A,102053,2,payment,0.405632667729926,0
pre_test,A,102053,3,confirmation,0,1
pre_test,A,102054,1,order_details,1.32376143623739,0
pre_test,A,102055,1,order_details,1.7878913668850114,0
pre_test,A,102056,1,order_details,2.0722619019191675,0
pre_test,A,102056,2,payment,2.8766888326461326,0
pre_test,A,102057,1,order_details,2.222207608256979,0
pre_test,A,102057,2,payment,1.0674579836218085,0
pre_test,A,102058,1,order_details,4.399715510356217,0
pre_test,A,102058,2,payment,2.2150453333140887,0
pre_test,A,102059,1,order_details,3.910728911722086,0
pre_test,A,102059,2,payment,1.8978463942556305,0
pre_test,A,102060,1,order_details,3.1049437171732825,0
pre_test,A,102061,1,order_details,1.6306556826003962,0
pre_test,A,102062,1,order_details,5.2493835649194605,0
pre_test,A,102063,1,order_details,4.280007591435027,0
pre_test,A,102063,2,payment,0.6756855636865782,0
pre_test,A,102064,1,order_details,4.64823478316147,0
pre_test,A,102064,2,payment,1.393205008640459,0
pre_test,A,102065,1,order_details,4.020091753951548,0
pre_test,A,102066,1,order_details,3.638306432088787,0
pre_test,A,102066,2,payment,2.6274545614381477,0
pre_test,A,102066,3,confirmation,0,1
pre_test,A,102067,1,order_details,2.755196433341739,0
pre_test,A,102067,2,payment,2.102444278515577,0
pre_test,A,102068,1,order_details,5.621615776172019,0
pre_test,A,102068,2,payment,1.8551847488206292,0
pre_test,A,102068,3,confirmation,0,1
pre_test,A,102069,1,order_details,2.4198368949671845,0
pre_test,A,102069,2,payment,2.1635702287562557,0
pre_test,A,102070,1,order_details,5.960783577087283,0
pre_test,A,102071,1,order_details,3.87419674593741,0
pre_test,A,102071,2,payment,1.856510686034969,0
pre_test,A,102072,1,order_details,4.089063943964949,0
pre_test,A,102072,2,payment,1.5855490323181944,0
pre_test,A,102073,1,order_details,4.003996911177777,0
pre_test,A,102074,1,order_details,5.937774019902559,0
pre_test,A,102075,1,order_details,5.780773786998123,0
pre_test,A,102075,2,payment,2.165005322288902,0
pre_test,A,102075,3,confirmation,0,1
pre_test,A,102076,1,order_details,5.041207315190642,0
pre_test,A,102076,2,payment,2.276972801936642,0
pre_test,A,102077,1,order_details,1.3486008118552228,0
pre_test,A,102077,2,payment,1.0589201355567668,0
pre_test,A,102078,1,order_details,2.3884291931573305,0
pre_test,A,102079,1,order_details,4.360567380225055,0
pre_test,A,102080,1,order_details,4.757936345181632,0
pre_test,A,102080,2,payment,2.6734231403991333,0
pre_test,A,102081,1,order_details,2.6511734583690107,0
pre_test,A,102082,1,order_details,5.679555532424379,0
pre_test,A,102082,2,payment,2.2814100576046163,0
pre_test,A,102083,1,order_details,4.599849196025384,0
pre_test,A,102084,1,order_details,0.5423554804001105,0
pre_test,A,102084,2,payment,1.2819808861694724,0
pre_test,A,102084,3,confirmation,0,1
pre_test,A,102085,1,order_details,4.293337409642779,0
pre_test,A,102085,2,payment,2.4983020697316847,0
pre_test,A,102086,1,order_details,5.190760803767912,0
pre_test,A,102086,2,payment,1.9190076727280363,0
pre_test,A,102087,1,order_details,5.518216034881959,0
pre_test,A,102088,1,order_details,5.852170024187652,0
pre_test,A,102088,2,payment,1.4929498477976888,0
pre_test,A,102089,1,order_details,2.531783627631264,0
pre_test,A,102090,1,order_details,4.775391626801371,0
pre_test,A,102091,1,order_details,5.31264228247044,0
pre_test,A,102092,1,order_details,5.1131982941024905,0
pre_test,A,102092,2,payment,2.0727366981121653,0
pre_test,A,102093,1,order_details,4.907510588248622,0
pre_test,A,102094,1,order_details,2.677977074693305,0
pre_test,A,102094,2,payment,0.8596923658003273,0
pre_test,A,102094,3,confirmation,0,1
pre_test,A,102095,1,order_details,1.5875703387299045,0
pre_test,A,102095,2,payment,0.5725623147055894,0
pre_test,A,102096,1,order_details,3.901387243314537,0
pre_test,A,102097,1,order_details,1.1895760967079219,0
pre_test,A,102098,1,order_details,2.3795904718578926,0
pre_test,A,102099,1,order_details,2.908534328554417,0
pre_test,A,102099,2,payment,1.6234444389029081,0
pre_test,A,102100,1,order_details,3.0069629712509682,0
pre_test,A,102100,2,payment,2.269820518581444,0
pre_test,A,102101,1,order_details,2.6206821954591906,0
pre_test,A,102102,1,order_details,0.5764879485142216,0
pre_test,A,102102,2,payment,1.7530505570176984,0
pre_test,A,102103,1,order_details,3.702609917702884,0
pre_test,A,102103,2,payment,2.978402614787285,0
pre_test,A,102104,1,order_details,2.734801219153538,0
pre_test,A,102105,1,order_details,0.41378401220706884,0
pre_test,A,102105,2,payment,1.2916754018186973,0
pre_test,A,102106,1,order_details,4.967637533538793,0
pre_test,A,102106,2,payment,2.1381987598524947,0
pre_test,A,102107,1,order_details,1.0767109419601968,0
pre_test,A,102107,2,payment,1.3571238315088527,0
pre_test,A,102108,1,order_details,4.9007834804306345,0
pre_test,A,102108,2,payment,1.219842339944822,0
pre_test,A,102109,1,order_details,3.338628371192526,0
pre_test,A,102110,1,order_details,5.092472987302269,0
pre_test,A,102110,2,payment,2.93495805603115,0
pre_test,A,102111,1,order_details,5.789932014317921,0
pre_test,A,102111,2,payment,0.874063875583436,0
pre_test,A,102112,1,order_details,5.08086133100109,0
pre_test,A,102113,1,order_details,2.0320079924230665,0
pre_test,A,102113,2,payment,0.8615416396270488,0
pre_test,A,102113,3,confirmation,0,1
pre_test,A,102114,1,order_details,4.653026674154319,0
pre_test,A,102115,1,order_details,1.3492473109921987,0
pre_test,A,102115,2,payment,2.0976133829255814,0
pre_test,A,102116,1,order_details,3.2685841687708894,0
pre_test,A,102116,2,payment,1.8926747712813008,0
pre_test,A,102117,1,order_details,4.099938540821393,0
pre_test,A,102117,2,payment,2.238588202618152,0
pre_test,A,102117,3,confirmation,0,1
pre_test,A,102118,1,order_details,2.302051058255178,0
pre_test,A,102119,1,order_details,5.07083788287345,0
pre_test,A,102120,1,order_details,0.18779768136533592,0
pre_test,A,102121,1,order_details,5.247441172556667,0
pre_test,A,102122,1,order_details,2.670843424343951,0
pre_test,A,102122,2,payment,0.9837542148857648,0
pre_test,A,102123,1,order_details,3.235193400993124,0
pre_test,A,102123,2,payment,0.739449328905432,0
pre_test,A,102124,1,order_details,4.829555737688167,0
pre_test,A,102125,1,order_details,4.6832507321352725,0
pre_test,A,102126,1,order_details,5.256795506293098,0
pre_test,A,102126,2,payment,2.3837157270452503,0
pre_test,A,102126,3,confirmation,0,1
pre_test,A,102127,1,order_details,5.629766493307823,0
pre_test,A,102128,1,order_details,3.208607949865439,0
pre_test,A,102129,1,order_details,4.356496100484131,0
pre_test,A,102130,1,order_details,3.2025685232603713,0
pre_test,A,102131,1,order_details,2.519236973163692,0
pre_test,A,102132,1,order_details,3.7250748819499107,0
pre_test,A,102133,1,order_details,3.3075922748886963,0
pre_test,A,102133,2,payment,2.6093284019916303,0
pre_test,A,102134,1,order_details,3.8843151203965376,0
pre_test,A,102135,1,order_details,4.065536048929611,0
pre_test,A,102135,2,payment,1.9308811350790156,0
pre_test,A,102136,1,order_details,3.9991777059572935,0
pre_test,A,102136,2,payment,0.7201878974357367,0
pre_test,A,102137,1,order_details,5.221664703606307,0
pre_test,A,102137,2,payment,1.578924390151793,0
pre_test,A,102138,1,order_details,1.1630708786330257,0
pre_test,A,102139,1,order_details,2.3334894334830967,0
pre_test,A,102140,1,order_details,4.969757210317134,0
pre_test,A,102141,1,order_details,0.10991753275769467,0
pre_test,A,102142,1,order_details,3.9435902061157604,0
pre_test,A,102142,2,payment,1.5113102689585274,0
pre_test,A,102143,1,order_details,2.777224663400308,0
pre_test,A,102143,2,payment,2.713511877779275,0
pre_test,A,102143,3,confirmation,0,1
pre_test,A,102144,1,order_details,4.970462198329161,0
pre_test,A,102145,1,order_details,0.6691563533469993,0
pre_test,A,102146,1,order_details,4.476842457115404,0
pre_test,A,102146,2,payment,1.8259530184775556,0
pre_test,A,102147,1,order_details,2.5061965254239293,0
pre_test,A,102147,2,payment,1.9484183186130763,0
pre_test,A,102147,3,confirmation,0,1
pre_test,A,102148,1,order_details,5.317238023738987,0
pre_test,A,102149,1,order_details,2.3026874397875075,0
pre_test,A,102150,1,order_details,3.049082334494728,0
pre_test,A,102150,2,payment,1.5081098435688418,0
pre_test,A,102150,3,confirmation,0,1
pre_test,A,102151,1,order_details,4.306854816429298,0
pre_test,A,102151,2,payment,2.0693958982976715,0
pre_test,A,102152,1,order_details,3.4505368332773143,0
pre_test,A,102152,2,payment,2.8664531776210884,0
pre_test,A,102153,1,order_details,3.703410290548469,0
pre_test,A,102153,2,payment,1.4289822459507913,0
pre_test,A,102153,3,confirmation,0,1
pre_test,A,102154,1,order_details,3.504686355370692,0
pre_test,A,102154,2,payment,1.6595936390673827,0
pre_test,A,102154,3,confirmation,0,1
pre_test,A,102155,1,order_details,5.1311017429129135,0
pre_test,A,102155,2,payment,2.180045850887454,0
pre_test,A,102156,1,order_details,4.630581513686063,0
pre_test,A,102156,2,payment,1.6906271737973921,0
pre_test,A,102157,1,order_details,5.194582237080035,0
pre_test,A,102157,2,payment,2.294769659252146,0
pre_test,A,102158,1,order_details,4.847593745691331,0
pre_test,A,102158,2,payment,0.9538878539493192,0
pre_test,A,102159,1,order_details,5.035624023144084,0
pre_test,A,102159,2,payment,1.8050170951127482,0
pre_test,A,102160,1,order_details,3.9746591617489577,0
pre_test,A,102161,1,order_details,2.760635292927729,0
pre_test,A,102162,1,order_details,0.40582399356227006,0
pre_test,A,102162,2,payment,1.7890927103529004,0
pre_test,A,102163,1,order_details,5.410609399079374,0
pre_test,A,102164,1,order_details,3.838172584781952,0
pre_test,A,102164,2,payment,2.65851367882656,0
pre_test,A,102165,1,order_details,4.040096439007129,0
pre_test,A,102166,1,order_details,4.950195480906799,0
pre_test,A,102167,1,order_details,5.123571333491975,0
pre_test,A,102167,2,payment,2.8570342668355906,0
pre_test,A,102168,1,order_details,1.6753322038008602,0
pre_test,A,102168,2,payment,2.341616025432033,0
pre_test,A,102169,1,order_details,5.252424032374336,0
pre_test,A,102170,1,order_details,3.5041585240953945,0
pre_test,A,102170,2,payment,1.8923247116204829,0
pre_test,A,102170,3,confirmation,0,1
pre_test,A,102171,1,order_details,1.2838497102347088,0
pre_test,A,102172,1,order_details,1.2389853502084494,0
pre_test,A,102173,1,order_details,5.156694639560391,0
pre_test,A,102174,1,order_details,2.8782933136852504,0
pre_test,A,102174,2,payment,1.286736726404368,0
pre_test,A,102175,1,order_details,3.686477962833084,0
pre_test,A,102176,1,order_details,2.985506828660754,0
pre_test,A,102176,2,payment,2.3528221781648497,0
pre_test,A,102176,3,confirmation,0,1
pre_test,A,102177,1,order_details,3.680862271168714,0
pre_test,A,102178,1,order_details,4.43016281006651,0
pre_test,A,102179,1,order_details,3.0809107383713883,0
pre_test,A,102180,1,order_details,0.6734524880171011,0
pre_test,A,102181,1,order_details,3.1279232938961203,0
pre_test,A,102182,1,order_details,1.2486036160685359,0
pre_test,A,102183,1,order_details,3.3094592547541053,0
pre_test,A,102183,2,payment,0.5141453839977983,0
pre_test,A,102184,1,order_details,2.083060008948105,0
pre_test,A,102184,2,payment,2.2340341178849603,0
pre_test,A,102185,1,order_details,1.5779448774159377,0
pre_test,A,102185,2,payment,1.8155162532288032,0
pre_test,A,102185,3,confirmation,0,1
pre_test,A,102186,1,order_details,4.9171403783016805,0
pre_test,A,102187,1,order_details,2.7126898094931087,0
pre_test,A,102187,2,payment,0.4101976660957951,0
pre_test,A,102187,3,confirmation,0,1
pre_test,A,102188,1,order_details,4.283347704278468,0
pre_test,A,102188,2,payment,1.6063860161550354,0
pre_test,A,102188,3,confirmation,0,1
pre_test,A,102189,1,order_details,3.043058427897771,0
pre_test,A,102190,1,order_details,4.240797448494806,0
pre_test,A,102190,2,payment,1.9019613683938614,0
pre_test,A,102190,3,confirmation,0,1
pre_test,A,102191,1,order_details,5.59869191188189,0
pre_test,A,102191,2,payment,1.6032026975928653,0
pre_test,A,102192,1,order_details,1.4999316066695862,0
pre_test,A,102192,2,payment,1.6270325129976773,0
pre_test,A,102193,1,order_details,3.8859037924517263,0
pre_test,A,102193,2,payment,1.2731515297642306,0
pre_test,A,102194,1,order_details,4.128694897203593,0
pre_test,A,102194,2,payment,0.8342965686495298,0
pre_test,A,102194,3,confirmation,0,1
pre_test,A,102195,1,order_details,3.8869422597421153,0
pre_test,A,102196,1,order_details,2.7870358433745324,0
pre_test,A,102196,2,payment,1.479622576724891,0
pre_test,A,102197,1,order_details,3.2857349219456533,0
pre_test,A,102198,1,order_details,4.058381488253013,0
pre_test,A,102198,2,payment,1.7353121363671675,0
pre_test,A,102198,3,confirmation,0,1
pre_test,A,102199,1,order_details,4.042959445453437,0
pre_test,A,102200,1,order_details,3.111121159317629,0
pre_test,A,102201,1,order_details,4.384868853370018,0
pre_test,A,102201,2,payment,2.8002810854582214,0
pre_test,A,102201,3,confirmation,0,1
pre_test,A,102202,1,order_details,2.9864635799227317,0
pre_test,A,102203,1,order_details,4.406752573907134,0
pre_test,A,102203,2,payment,2.2489310931754267,0
pre_test,A,102204,1,order_details,2.641277114701511,0
pre_test,A,102205,1,order_details,4.447662679904797,0
pre_test,A,102205,2,payment,2.7854558797911917,0
pre_test,A,102206,1,order_details,3.2931831646150602,0
pre_test,A,102206,2,payment,1.1924689366808088,0
pre_test,A,102207,1,order_details,5.127984204720276,0
pre_test,A,102208,1,order_details,2.291163184387497,0
pre_test,A,102209,1,order_details,3.4067810721068885,0
pre_test,A,102209,2,payment,2.3614753873482757,0
pre_test,A,102210,1,order_details,2.67204592360444,0
pre_test,A,102211,1,order_details,5.924575689090174,0
pre_test,A,102211,2,payment,1.5795308939724804,0
pre_test,A,102211,3,confirmation,0,1
pre_test,A,102212,1,order_details,3.9635282646684584,0
pre_test,A,102213,1,order_details,5.63287331872189,0
pre_test,A,102214,1,order_details,3.1839436037095923,0
pre_test,A,102215,1,order_details,3.7760738065758788,0
pre_test,A,102216,1,order_details,5.07479257416294,0
pre_test,A,102217,1,order_details,5.519707357001911,0
pre_test,A,102217,2,payment,1.1338810811426847,0
pre_test,A,102218,1,order_details,3.043103140130105,0
pre_test,A,102218,2,payment,0.9858441377378304,0
pre_test,A,102219,1,order_details,4.711901406584927,0
pre_test,A,102220,1,order_details,5.199605510787209,0
pre_test,A,102221,1,order_details,1.4924372600170663,0
pre_test,A,102221,2,payment,2.925730824464338,0
pre_test,A,102222,1,order_details,1.8703196985023949,0
pre_test,A,102223,1,order_details,4.273292631772218,0
pre_test,A,102224,1,order_details,3.95315011934923,0
pre_test,A,102224,2,payment,1.6174932774530861,0
pre_test,A,102225,1,order_details,3.9399863061204816,0
pre_test,A,102226,1,order_details,5.278892527019433,0
pre_test,A,102227,1,order_details,4.396736372570301,0
pre_test,A,102227,2,payment,2.368436576597602,0
pre_test,A,102228,1,order_details,0.7515402219673759,0
pre_test,A,102228,2,payment,1.9666479117036544,0
pre_test,A,102229,1,order_details,2.9431855513723115,0
pre_test,A,102229,2,payment,1.2328177520175225,0
pre_test,A,102229,3,confirmation,0,1
pre_test,A,102230,1,order_details,4.256811370734087,0
pre_test,A,102230,2,payment,0.1420331531154546,0
pre_test,A,102231,1,order_details,1.556286956855443,0
pre_test,A,102232,1,order_details,4.1577081449354845,0
pre_test,A,102232,2,payment,2.6452890997780827,0
pre_test,A,102232,3,confirmation,0,1
pre_test,A,102233,1,order_details,2.4612449399479095,0
pre_test,A,102234,1,order_details,5.053598072494948,0
pre_test,A,102234,2,payment,1.289436958806359,0
pre_test,A,102235,1,order_details,1.4305083634403468,0
pre_test,A,102236,1,order_details,2.6506515027425204,0
pre_test,A,102236,2,payment,2.358507046334577,0
pre_test,A,102237,1,order_details,5.895725421408856,0
pre_test,A,102237,2,payment,2.967535208843181,0
pre_test,A,102237,3,confirmation,0,1
pre_test,A,102238,1,order_details,2.378310733004751,0
pre_test,A,102238,2,payment,2.229415031842079,0
pre_test,A,102238,3,confirmation,0,1
pre_test,A,102239,1,order_details,1.1359900426884915,0
pre_test,A,102240,1,order_details,5.018678649755152,0
pre_test,A,102241,1,order_details,4.599223473566657,0
pre_test,A,102242,1,order_details,1.1200212372047664,0
pre_test,A,102243,1,order_details,5.163249606530529,0
pre_test,A,102244,1,order_details,4.314393871489899,0
pre_test,A,102245,1,order_details,5.862677289743283,0
pre_test,A,102245,2,payment,2.336333480791877,0
pre_test,A,102246,1,order_details,2.205117774496201,0
pre_test,A,102246,2,payment,1.266705517441844,0
pre_test,A,102247,1,order_details,2.996411520496297,0
pre_test,A,102247,2,payment,2.6078812953214054,0
pre_test,A,102247,3,confirmation,0,1
pre_test,A,102248,1,order_details,3.7655749152778624,0
pre_test,A,102249,1,order_details,5.764290138954918,0
pre_test,A,102250,1,order_details,1.9223196362509944,0
pre_test,A,102251,1,order_details,4.332035832311528,0
pre_test,A,102251,2,payment,0.9599402577745542,0
pre_test,A,102251,3,confirmation,0,1
pre_test,A,102252,1,order_details,3.7711022065105304,0
pre_test,A,102253,1,order_details,5.171979587573339,0
pre_test,A,102253,2,payment,0.9695690308351355,0
pre_test,A,102254,1,order_details,3.9708846559738493,0
pre_test,A,102254,2,payment,2.5435513484186583,0
pre_test,A,102255,1,order_details,3.152886823954721,0
pre_test,A,102256,1,order_details,0.9786909594307773,0
pre_test,A,102256,2,payment,2.7466002782319547,0
pre_test,A,102257,1,order_details,2.2452376448959837,0
pre_test,A,102257,2,payment,2.8813295844293796,0
pre_test,A,102258,1,order_details,5.668722282687877,0
pre_test,A,102258,2,payment,1.1324539405670775,0
pre_test,A,102259,1,order_details,0.8561668362769588,0
pre_test,A,102260,1,order_details,2.395760549627621,0
pre_test,A,102261,1,order_details,0.9860366895900494,0
pre_test,A,102261,2,payment,1.453695719798909,0
pre_test,A,102261,3,confirmation,0,1
pre_test,A,102262,1,order_details,1.6383603741039292,0
pre_test,A,102262,2,payment,0.9767333099853284,0
pre_test,A,102263,1,order_details,1.8360058299543964,0
pre_test,A,102263,2,payment,0.7113465906636356,0
pre_test,A,102263,3,confirmation,0,1
pre_test,A,102264,1,order_details,4.271855232752772,0
pre_test,A,102264,2,payment,2.1320155802394742,0
pre_test,A,102265,1,order_details,0.6638325939470442,0
pre_test,A,102266,1,order_details,3.4688154365922355,0
pre_test,A,102266,2,payment,2.763008767530947,0
pre_test,A,102266,3,confirmation,0,1
pre_test,A,102267,1,order_details,4.6582463333759065,0
pre_test,A,102267,2,payment,2.5079214471950357,0
pre_test,A,102268,1,order_details,4.700046377408131,0
pre_test,A,102268,2,payment,2.1522917828658437,0
pre_test,A,102268,3,confirmation,0,1
pre_test,A,102269,1,order_details,4.712886526262556,0
pre_test,A,102270,1,order_details,2.802589573350847,0
pre_test,A,102271,1,order_details,0.06301765116480462,0
pre_test,A,102271,2,payment,1.988179881768895,0
pre_test,A,102272,1,order_details,4.918962832641743,0
pre_test,A,102273,1,order_details,1.8776968550316355,0
pre_test,A,102274,1,order_details,3.423968738245625,0
pre_test,A,102275,1,order_details,2.928260306309264,0
pre_test,A,102275,2,payment,2.190252113633286,0
pre_test,A,102276,1,order_details,3.7695200948558956,0
pre_test,A,102277,1,order_details,3.5526556007970487,0
pre_test,A,102278,1,order_details,3.669328349647002,0
pre_test,A,102279,1,order_details,3.609003246265246,0
pre_test,A,102280,1,order_details,2.1056902940749755,0
pre_test,A,102280,2,payment,1.0988061838415915,0
pre_test,A,102281,1,order_details,5.220569436641413,0
pre_test,A,102282,1,order_details,4.740881863076947,0
pre_test,A,102282,2,payment,0.6959962071816037,0
pre_test,A,102283,1,order_details,3.3493622201290343,0
pre_test,A,102283,2,payment,2.993600116806105,0
pre_test,A,102284,1,order_details,3.8319907050609587,0
pre_test,A,102284,2,payment,2.5269888953208435,0
pre_test,A,102285,1,order_details,1.6819270380384301,0
pre_test,A,102285,2,payment,1.339028921374576,0
pre_test,A,102286,1,order_details,2.603653824269462,0
pre_test,A,102286,2,payment,2.526398085423046,0
pre_test,A,102287,1,order_details,4.219194787930756,0
pre_test,A,102288,1,order_details,5.097533737289476,0
pre_test,A,102288,2,payment,0.7072568936116801,0
pre_test,A,102289,1,order_details,2.5589592725031167,0
pre_test,A,102289,2,payment,1.68606928897748,0
pre_test,A,102289,3,confirmation,0,1
pre_test,A,102290,1,order_details,4.565804232676448,0
pre_test,A,102291,1,order_details,1.6307081984887715,0
pre_test,A,102292,1,order_details,0.7073345667976798,0
pre_test,A,102292,2,payment,1.8609768192403389,0
pre_test,A,102293,1,order_details,5.40541323269694,0
pre_test,A,102293,2,payment,2.1575298891892207,0
pre_test,A,102294,1,order_details,5.976128590450756,0
pre_test,A,102295,1,order_details,4.380164769529296,0
pre_test,A,102296,1,order_details,0.9309143994604905,0
pre_test,A,102296,2,payment,1.8177923300654426,0
pre_test,A,102297,1,order_details,3.198338305312867,0
pre_test,A,102298,1,order_details,3.608486810104066,0
pre_test,A,102298,2,payment,2.4130005618878103,0
pre_test,A,102299,1,order_details,1.1731182057417597,0
pre_test,A,102299,2,payment,2.0585830753324847,0
pre_test,A,102300,1,order_details,3.3112647841208918,0
pre_test,A,102300,2,payment,2.0236222632632135,0
pre_test,A,102301,1,order_details,3.914614814693095,0
pre_test,A,102302,1,order_details,2.057629822166845,0
pre_test,A,102303,1,order_details,3.149308464697815,0
pre_test,A,102303,2,payment,1.3055622580643629,0
pre_test,A,102304,1,order_details,4.585138542841735,0
pre_test,A,102305,1,order_details,4.891821713753518,0
pre_test,A,102306,1,order_details,0.5496038435767021,0
pre_test,A,102307,1,order_details,4.008526799214305,0
pre_test,A,102308,1,order_details,5.127957974686751,0
pre_test,A,102308,2,payment,2.8838638051854035,0
pre_test,A,102309,1,order_details,1.551874540625704,0
pre_test,A,102309,2,payment,1.375438883200267,0
pre_test,A,102309,3,confirmation,0,1
pre_test,A,102310,1,order_details,1.9272341879523527,0
pre_test,A,102310,2,payment,2.1192431541001735,0
pre_test,A,102311,1,order_details,3.7758885964178743,0
pre_test,A,102312,1,order_details,4.287531168756566,0
pre_test,A,102312,2,payment,1.6107627689302482,0
pre_test,A,102313,1,order_details,1.672959843796805,0
pre_test,A,102314,1,order_details,3.236368980521231,0
pre_test,A,102315,1,order_details,2.1095462011979196,0
pre_test,A,102316,1,order_details,2.5957536237534615,0
pre_test,A,102317,1,order_details,3.5854085596766865,0
pre_test,A,102318,1,order_details,3.658382698926535,0
pre_test,A,102318,2,payment,2.396801528428044,0
pre_test,A,102318,3,confirmation,0,1
pre_test,A,102319,1,order_details,1.277859942051427,0
pre_test,A,102320,1,order_details,3.3173170398984615,0
pre_test,A,102321,1,order_details,2.0945636456299006,0
pre_test,A,102322,1,order_details,4.480869404636186,0
pre_test,A,102322,2,payment,2.215744856694993,0
pre_test,A,102323,1,order_details,2.4592609399480656,0
pre_test,A,102323,2,payment,2.2328049925952698,0
pre_test,A,102324,1,order_details,5.101282033202148,0
